"","UID","Jan19_rade9h_sum","Feb19_rade9h_sum","Mar19_rade9h_sum","Apr19_rade9h_sum","May19_rade9h_sum","Jun19_rade9h_sum","Jul19_rade9h_sum","Aug19_rade9h_sum","Sep19_rade9h_sum","Oct19_rade9h_sum","Nov19_rade9h_sum","Dec19_rade9h_sum","Jan19_outlier_smth_sum","Feb19_outlier_smth_sum","Mar19_outlier_smth_sum","Apr19_outlier_smth_sum","May19_outlier_smth_sum","Jun19_outlier_smth_sum","Jul19_outlier_smth_sum","Aug19_outlier_smth_sum","Sep19_outlier_smth_sum","Oct19_outlier_smth_sum","Nov19_outlier_smth_sum","Dec19_outlier_smth_sum","Jan19_rade9h_sum_diff","Feb19_rade9h_sum_diff","Mar19_rade9h_sum_diff","Apr19_rade9h_sum_diff","May19_rade9h_sum_diff","Jun19_rade9h_sum_diff","Jul19_rade9h_sum_diff","Aug19_rade9h_sum_diff","Sep19_rade9h_sum_diff","Oct19_rade9h_sum_diff","Nov19_rade9h_sum_diff","Dec19_rade9h_sum_diff","Jan19_outlier_smth_sum_diff","Feb19_outlier_smth_sum_diff","Mar19_outlier_smth_sum_diff","Apr19_outlier_smth_sum_diff","May19_outlier_smth_sum_diff","Jun19_outlier_smth_sum_diff","Jul19_outlier_smth_sum_diff","Aug19_outlier_smth_sum_diff","Sep19_outlier_smth_sum_diff","Oct19_outlier_smth_sum_diff","Nov19_outlier_smth_sum_diff","Dec19_outlier_smth_sum_diff"
"1",1216,455.392822265625,6280.119140625,6233.39990234375,7285.23974609375,4444.4052734375,2931.01342773438,3632.09375,6074.6396484375,8665.560546875,8281.2197265625,10417.482421875,6994.65234375,136.178192138672,132.090637207031,161.745483398438,153.164916992188,168.023391723633,176.078491210938,178.720367431641,138.822311401367,184.393646240234,166.770477294922,161.259490966797,159.148284912109,-5828.56127929688,5824.72631835938,-46.71923828125,1051.83984375,-2840.83447265625,-1513.39184570312,701.08032226562,2442.5458984375,2590.9208984375,-384.3408203125,2136.2626953125,-3422.830078125,-37.502151489258,-4.08755493164099,29.654846191407,-8.58056640625,14.858474731445,8.055099487305,2.64187622070298,-39.898056030274,45.571334838867,-17.623168945312,-5.510986328125,-2.11120605468798
"2",1231,8720.1357421875,10096.8251953125,11369.6767578125,15648.880859375,12043.5498046875,6225.30126953125,5796.9794921875,5041.6689453125,12956.92578125,18022.724609375,13744.43359375,11631.6572265625,2.44342064857483,3.03724431991577,3.09839510917664,3.43080186843872,3.37235975265503,2.22137761116028,1.5908215045929,1.77587509155273,2.31101655960083,2.83380317687988,2.425940990448,1.85477113723755,-2690.7158203125,1376.689453125,1272.8515625,4279.2041015625,-3605.3310546875,-5818.24853515625,-428.32177734375,-755.310546875,7915.2568359375,5065.798828125,-4278.291015625,-2112.7763671875,-0.29943680763245,0.59382367134094,0.06115078926087,0.33240675926208,-0.0584421157836896,-1.15098214149475,-0.63055610656738,0.18505358695983,0.5351414680481,0.52278661727905,-0.40786218643188,-0.57116985321045
"3",1467,774.223754882813,2818.63256835938,2984.90478515625,3502.92114257813,2239.40502929688,1215.25830078125,1089.47241210938,1152.63037109375,2806.50830078125,3683.91430664063,5292.1494140625,2252.5380859375,141.29753112793,147.611206054688,118.787132263184,136.027374267578,146.795684814453,158.172180175781,157.596740722656,128.455413818359,172.5,176.606918334961,195.819747924805,48.2503814697266,-2955.49304199219,2044.40881347657,166.27221679687,518.01635742188,-1263.51611328125,-1024.14672851563,-125.78588867187,63.15795898437,1653.8779296875,877.40600585938,1608.23510742187,-3039.611328125,-19.834716796875,6.31367492675801,-28.824073791504,17.240242004394,10.768310546875,11.376495361328,-0.575439453125,-29.141326904297,44.044586181641,4.10691833496099,19.212829589844,-147.569366455078
"4",1491,1252.51525878906,2235.5283203125,2081.78564453125,2646.30444335938,1829.90588378906,1264.65905761719,1316.97937011719,1160.79260253906,1937.96826171875,2611.16015625,2940.8115234375,572.742248535156,456.847686767578,440.788787841797,455.963989257813,528.81396484375,505.587524414063,547.464660644531,516.851196289063,450.813385009766,451.56103515625,550.163269042969,545.006896972656,115.288841247559,-1182.35046386719,983.01306152344,-153.74267578125,564.51879882813,-816.39855957032,-565.24682617187,52.3203125,-156.18676757813,777.17565917969,673.19189453125,329.6513671875,-2368.06927490234,-16.744079589844,-16.058898925781,15.175201416016,72.849975585937,-23.226440429687,41.877136230468,-30.6134643554681,-66.0378112792969,0.747650146483977,98.602233886719,-5.15637207031295,-429.718055725097
"5",1574,33711.74609375,50526.26171875,62172.390625,81544.65625,54322.33203125,31174.9140625,23843.4453125,23259.55859375,60031.38671875,88863.3359375,95944.734375,47859.78515625,1261.34326171875,1120.08178710938,1237.26745605469,1380.74780273438,1321.22729492188,1417.30187988281,1358.75048828125,1305.03588867188,1343.07177734375,1478.36157226563,1293.49792480469,345.983093261719,-21419.37109375,16814.515625,11646.12890625,19372.265625,-27222.32421875,-23147.41796875,-7331.46875,-583.88671875,36771.828125,28831.94921875,7081.3984375,-48084.94921875,-10.96118164063,-141.26147460937,117.18566894531,143.48034667969,-59.5205078125,96.07458496093,-58.55139160156,-53.71459960937,38.03588867187,135.28979492188,-184.86364746094,-947.514831542971
"6",1588,16782.904296875,35294.6015625,39802.609375,51030.8046875,30318.37109375,16630.8046875,14903.2666015625,16396.052734375,37269.28515625,53107.20703125,64034.59375,22861.634765625,1801.44641113281,1567.77368164063,1686.69262695313,1788.5341796875,1884.39880371094,2055.94384765625,2035.31164550781,1790.05529785156,1940.0810546875,2044.5009765625,1740.38977050781,1501.08056640625,-24560.697265625,18511.697265625,4508.0078125,11228.1953125,-20712.43359375,-13687.56640625,-1727.5380859375,1492.7861328125,20873.232421875,15837.921875,10927.38671875,-41172.958984375,-173.31469726563,-233.67272949218,118.9189453125,101.84155273437,95.86462402344,171.54504394531,-20.63220214844,-245.25634765625,150.02575683594,104.419921875,-304.11120605469,-239.30920410156
"7",1790,19921.830078125,22834.5078125,30204.408203125,42721.8515625,36798.76953125,17321.6015625,15717.40625,15084.595703125,35805.09765625,44786.796875,41415.0625,28146.478515625,543.911499023438,498.897125244141,519.189086914063,565.134521484375,555.603088378906,572.193481445313,524.306091308594,533.968200683594,606.051391601563,621.564758300781,610.93017578125,580.26220703125,-5837.830078125,2912.677734375,7369.900390625,12517.443359375,-5923.08203125,-19477.16796875,-1604.1953125,-632.810546875,20720.501953125,8981.69921875,-3371.734375,-13268.583984375,-25.493530273437,-45.0143737792969,20.2919616699219,45.945434570312,-9.53143310546898,16.5903930664069,-47.887390136719,9.662109375,72.083190917969,15.5133666992181,-10.634582519531,-30.66796875
"8",1801,2443.17602539063,8706.3095703125,9268.1171875,12753.1318359375,7090.5615234375,6728.59619140625,8332.8125,9410.3310546875,14381.0029296875,12768.755859375,16124.908203125,10980.998046875,387.854370117188,1019.63641357422,1144.29907226563,1183.16931152344,1210.39575195313,1277.89318847656,1281.47143554688,1043.12158203125,1254.24792480469,1237.2490234375,1160.12036132813,1272.64611816406,-8093.30151367187,6263.13354492187,561.8076171875,3485.0146484375,-5662.5703125,-361.96533203125,1604.21630859375,1077.5185546875,4970.671875,-1612.2470703125,3356.15234375,-5143.91015625,-846.042236328122,631.782043457032,124.66265869141,38.87023925781,27.22644042969,67.49743652343,3.57824707032,-238.34985351563,211.12634277344,-16.99890136719,-77.12866210937,112.52575683593
"9",1813,36734.83984375,42489.60546875,51792.1640625,72149.9609375,62015.9765625,29355.33984375,24554.669921875,24028.580078125,59750.81640625,85053.953125,76632.4375,51567.2734375,1437.7734375,1373.47705078125,1470.64770507813,1472.60119628906,1440.80090332031,1484.83190917969,1442.55163574219,1546.09680175781,1780.34399414063,1748.13354492188,1689.50048828125,1447.02880859375,-6680.1875,5754.765625,9302.55859375,20357.796875,-10133.984375,-32660.63671875,-4800.669921875,-526.08984375,35722.236328125,25303.13671875,-8421.515625,-25065.1640625,-59.46887207031,-64.29638671875,97.17065429688,1.95349121093,-31.80029296875,44.03100585938,-42.2802734375,103.54516601562,234.24719238282,-32.21044921875,-58.63305664063,-242.4716796875
"10",1823,16830.546875,29227.650390625,33130.6328125,42607.5078125,26068.455078125,14913.0869140625,14492.912109375,11619.5810546875,29910.216796875,46493.05078125,48422.02734375,37563.6328125,444.256958007813,489.346893310547,499.693359375,491.832489013672,466.314544677734,502.482391357422,519.036926269531,457.306762695313,485.192535400391,522.000732421875,518.603515625,464.674194335938,-15795.869140625,12397.103515625,3902.982421875,9476.875,-16539.052734375,-11155.3681640625,-420.1748046875,-2873.3310546875,18290.6357421875,16582.833984375,1928.9765625,-10858.39453125,-67.66714477539,45.089935302734,10.346466064453,-7.86087036132801,-25.517944335938,36.167846679688,16.554534912109,-61.730163574218,27.885772705078,36.808197021484,-3.397216796875,-53.929321289062
